FileName,StartLine,EndLine,susValue,ef,nf,ep,np
src/main/java/example/PowerSum.java,15,15,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,16,16,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,22,22,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,23,23,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,24,24,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,22,25,1.0,3,0,0,0,
src/main/java/example/PowerSum.java,27,27,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,28,28,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,29,29,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,27,33,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,32,32,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,34,34,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,37,37,0.8164965809277261,2,1,0,0,
src/main/java/example/PowerSum.java,43,43,0.8164965809277261,2,1,0,0,
